line_id,timestamp,node,label__alert_tag,is_anomaly,is_hardcase,label__level,position_ratio,template_id,message,matched_burst_node,matched_burst_template_id,matched_burst_bucket5,match_stage,pool_size_at_selection,rank_in_pick
123463045,1144987904,bn583,-,False,False,INFO,0.584545,345,"Device: /dev/sda, Temperature changed -2 Celsius to 24 Celsius since last report",bn583,1,3816616,1,7,1
126293611,1145333337,bn583,-,False,False,INFO,0.597947,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn583,1,3817776,1,690,1
123457807,1144987261,bn584,-,False,False,INFO,0.58452,23,(root) CMD (run-parts /etc/cron.hourly),bn584,1,3816615,1,6,1
123445693,1144985622,bn585,-,False,False,INFO,0.584463,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44242 ssh2,bn585,1,3816616,1,5,1
123428729,1144983661,bn586,-,False,False,INFO,0.584383,14,session closed for user root,bn586,1,3816617,1,8,1
123457817,1144987261,bn589,-,False,False,INFO,0.58452,14,session closed for user root,bn589,1,3816617,1,6,1
123454467,1144986869,bn59,-,False,False,INFO,0.584504,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn59,1,3816615,1,7,1
123349018,1144972861,bn59,-,False,False,INFO,0.584005,14,session closed for user root,bn59,8,3816573,1,13,1
77295344,1141081372,bn590,-,False,False,INFO,0.365961,18,session opened for user root by (uid=0),bn590,1,3803602,1,5,1
123436363,1144984573,bn594,-,False,False,INFO,0.584419,27,"synchronized to 10.100.10.250, stratum 3",bn594,1,3816617,1,10,1
123465228,1144988371,bn597,-,False,False,INFO,0.584555,27,"synchronized to 10.100.12.250, stratum 3",bn597,1,3816618,1,5,1
190097961,1150160461,bn597,-,False,False,INFO,0.900033,18,session opened for user root by (uid=0),bn597,8,3833857,1,20,1
123460393,1144987411,bn599,-,False,False,INFO,0.584533,27,"synchronized to 10.100.10.250, stratum 3",bn599,1,3816617,1,8,1
123341768,1144972144,bn6,-,False,False,INFO,0.583971,340,"Inappropriate ioctl for device (25) in search_env_and_open, MPIEXEC_STDOUT_PORT=41802",bn6,8,3816573,1,15,1
123344411,1144972198,bn60,-,False,False,INFO,0.583983,13,Accepted publickey for root from ::ffff:10.100.248.2 port 39908 ssh2,bn60,8,3816573,1,14,1
60889816,1139552375,bn600,-,False,False,INFO,0.288287,13,Accepted publickey for root from ::ffff:10.100.12.88 port 34928 ssh2,bn600,1,3798504,1,9,1
123464105,1144988135,bn600,-,False,False,INFO,0.58455,27,"synchronized to 10.100.12.250, stratum 3",bn600,1,3816617,1,6,1
123441538,1144985235,bn603,-,False,False,INFO,0.584443,27,"synchronized to 10.100.14.250, stratum 3",bn603,1,3816616,1,5,1
52741954,1137936868,bn604,-,False,False,INFO,0.249711,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn604,1,3793115,1,1083,1
123445410,1144985621,bn604,-,False,False,INFO,0.584462,18,session opened for user root by (uid=0),bn604,1,3816616,1,5,1
123448907,1144986020,bn607,-,False,False,INFO,0.584478,27,"synchronized to 10.100.8.250, stratum 3",bn607,1,3816617,1,4,1
123444446,1144985583,bn608,-,False,False,INFO,0.584457,22,Got trap from peer on fd 13,bn608,1,3816615,1,18,1
189891879,1150152501,bn609,-,False,False,INFO,0.899057,19,"THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/cmdif_comm.c[1417]: print_track_arr: idx=27, token=0x0000, counter=0",bn609,1,3833842,1,882,1
123353956,1144973253,bn61,-,False,False,INFO,0.584029,18,session opened for user root by (uid=0),bn61,8,3816573,1,13,1
123434110,1144984211,bn611,-,False,False,INFO,0.584408,27,"synchronized to 10.100.12.250, stratum 3",bn611,1,3816617,1,8,1
123450499,1144986318,bn615,-,False,False,INFO,0.584486,27,"synchronized to 10.100.8.250, stratum 3",bn615,1,3816617,1,4,1
123440648,1144985135,bn616,-,False,False,INFO,0.584439,16,rip __do_softirq+0x4d/0xd0,bn616,1,3816616,1,6,1
123445433,1144985621,bn617,-,False,False,INFO,0.584462,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44220 ssh2,bn617,1,3816617,1,5,1
123430591,1144983662,bn618,-,False,False,INFO,0.584391,14,session closed for user root,bn618,1,3816617,1,4,1
123445436,1144985621,bn619,-,False,False,INFO,0.584462,18,session opened for user root by (uid=0),bn619,1,3816616,1,3,1
123353959,1144973253,bn62,-,False,False,INFO,0.584029,13,Accepted publickey for root from ::ffff:10.100.248.2 port 40759 ssh2,bn62,8,3816573,1,16,1
123422253,1144982697,bn620,-,False,False,INFO,0.584352,27,"synchronized to 10.100.14.250, stratum 3",bn620,1,3816615,1,5,1
123463055,1144987906,bn622,-,False,False,INFO,0.584545,345,"Device: /dev/sda, Temperature changed -2 Celsius to 20 Celsius since last report",bn622,1,3816616,1,9,1
123449433,1144986107,bn623,-,False,False,INFO,0.584481,345,"Device: /dev/sda, Temperature changed -2 Celsius to 27 Celsius since last report",bn623,1,3816618,1,8,1
123451461,1144986496,bn624,-,False,False,INFO,0.58449,27,"synchronized to 10.100.14.250, stratum 3",bn624,1,3816617,1,7,1
123434940,1144984344,bn625,-,False,False,INFO,0.584412,27,"synchronized to 10.100.8.250, stratum 3",bn625,1,3816617,1,4,1
189943273,1150154365,bn625,-,False,False,INFO,0.899301,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn625,1,3833842,1,878,1
123465462,1144988418,bn63,-,False,False,INFO,0.584557,39,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0,bn63,1,3816617,1,12,1
123357299,1144973428,bn63,-,False,False,INFO,0.584044,27,"synchronized to 10.100.14.250, stratum 3",bn63,8,3816573,1,17,1
123436879,1144984666,bn634,-,False,False,INFO,0.584421,27,"synchronized to 10.100.14.250, stratum 3",bn634,1,3816617,1,4,1
123465250,1144988375,bn635,-,False,False,INFO,0.584556,27,"synchronized to 10.100.8.250, stratum 3",bn635,1,3816616,1,10,1
123445471,1144985621,bn636,-,False,False,INFO,0.584462,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44189 ssh2,bn636,1,3816616,1,4,1
123445473,1144985621,bn637,-,False,False,INFO,0.584462,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44187 ssh2,bn637,1,3816616,1,6,1
123445476,1144985621,bn639,-,False,False,INFO,0.584462,18,session opened for user root by (uid=0),bn639,1,3816616,1,4,1
123446320,1144985626,bn64,-,False,False,INFO,0.584466,18,session opened for user root by (uid=0),bn64,1,3816618,1,8,1
123353963,1144973253,bn64,-,False,False,INFO,0.584029,13,Accepted publickey for root from ::ffff:10.100.248.2 port 40762 ssh2,bn64,8,3816573,1,17,1
123445479,1144985621,bn641,-,False,False,INFO,0.584462,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44199 ssh2,bn641,1,3816617,1,6,1
123455915,1144987105,bn642,-,False,False,INFO,0.584511,27,"synchronized to 10.100.14.250, stratum 3",bn642,1,3816617,1,8,1
205082424,1151708139,bn642,-,False,False,INFO,0.970978,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn642,1,3839023,1,750,1
123463562,1144988010,bn645,-,False,False,INFO,0.584548,345,"Device: /dev/sda, Temperature changed -2 Celsius to 28 Celsius since last report",bn645,1,3816616,1,14,1
123445487,1144985621,bn646,-,False,False,INFO,0.584462,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44179 ssh2,bn646,1,3816617,1,6,1
123342454,1144972150,bn65,-,False,False,INFO,0.583974,40,last message repeated 2 times,bn65,8,3816573,1,16,1
123447787,1144985891,bn650,-,False,False,INFO,0.584473,39,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0,bn650,1,3816617,1,36,1
81355476,1141485346,bn653,-,False,False,INFO,0.385184,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn653,1,3804943,1,1479,1
123445498,1144985621,bn654,-,False,False,INFO,0.584462,18,session opened for user root by (uid=0),bn654,1,3816617,1,6,1
123443992,1144985523,bn655,-,False,False,INFO,0.584455,39,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0,bn655,1,3816616,1,11,1
106619760,1144001284,bn657,-,False,False,INFO,0.504799,160,mptbase: ioc0: IOCStatus(0x0048): SCSI Task Terminated,bn657,7,3813335,1,162,1
106627867,1144003443,bn657,-,False,False,INFO,0.504838,436,warning: process /usr/libexec/postfix/pickup pid 26881 exit status 127,bn657,7,3813336,1,174,1
106615385,1144000769,bn657,-,False,False,INFO,0.504779,161,mptscsih: ioc0: task abort: SUCCESS (sc=000001019b193180),bn657,7,3813337,1,184,1
123453196,1144986701,bn658,-,False,False,INFO,0.584498,22,Got trap from peer on fd 13,bn658,1,3816617,1,6,1
123455399,1144987005,bn659,-,False,False,INFO,0.584509,22,Got trap from peer on fd 13,bn659,1,3816617,1,9,1
123431943,1144983846,bn66,-,False,False,INFO,0.584398,27,"synchronized to 10.100.12.250, stratum 3",bn66,1,3816616,1,7,1
123344296,1144972197,bn66,-,False,False,INFO,0.583983,13,Accepted publickey for root from ::ffff:10.100.248.2 port 39887 ssh2,bn66,8,3816573,1,15,1
123460006,1144987340,bn660,-,False,False,INFO,0.584531,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn660,1,3816617,1,6,1
191383976,1150270508,bn660,-,False,False,INFO,0.906122,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn660,1,3834230,1,1385,1
123445515,1144985621,bn663,-,False,False,INFO,0.584462,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44174 ssh2,bn663,1,3816616,1,14,1
123445186,1144985620,bn666,-,False,False,INFO,0.584461,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44159 ssh2,bn666,1,3816616,1,12,1
123466226,1144988592,bn667,-,False,False,INFO,0.58456,22,Got trap from peer on fd 13,bn667,1,3816618,1,36,1
123442865,1144985391,bn668,-,False,False,INFO,0.58445,22,Got trap from peer on fd 13,bn668,1,3816617,1,22,1
123445522,1144985621,bn669,-,False,False,INFO,0.584462,18,session opened for user root by (uid=0),bn669,1,3816618,1,12,1
123455735,1144987071,bn67,-,False,False,INFO,0.58451,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn67,1,3816617,1,12,1
196853604,1150765484,bn67,-,False,False,INFO,0.932018,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn67,1,3835884,1,989,1
123333245,1144970703,bn67,-,False,False,INFO,0.583931,27,"synchronized to 10.100.12.250, stratum 3",bn67,8,3816573,1,15,1
52735323,1137935700,bn670,-,False,False,INFO,0.249679,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn670,1,3793115,1,1077,1
123453445,1144986716,bn670,-,False,False,INFO,0.5845,22,Got trap from peer on fd 13,bn670,1,3816616,1,44,1
123457882,1144987261,bn671,-,False,False,INFO,0.584521,18,session opened for user root by (uid=0),bn671,1,3816617,1,9,1
123466086,1144988556,bn673,-,False,False,INFO,0.584559,27,"synchronized to 10.100.14.250, stratum 3",bn673,1,3816617,1,7,1
123445694,1144985622,bn674,-,False,False,INFO,0.584463,18,session opened for user root by (uid=0),bn674,1,3816616,1,4,1
123430611,1144983662,bn675,-,False,False,INFO,0.584392,14,session closed for user root,bn675,1,3816616,1,6,1
123428780,1144983661,bn678,-,False,False,INFO,0.584383,18,session opened for user root by (uid=0),bn678,1,3816615,1,9,1
123449993,1144986211,bn679,-,False,False,INFO,0.584483,345,"Device: /dev/sda, Temperature changed -2 Celsius to 25 Celsius since last report",bn679,1,3816617,1,4,1
123344421,1144972198,bn68,-,False,False,INFO,0.583983,13,Accepted publickey for root from ::ffff:10.100.248.2 port 39904 ssh2,bn68,8,3816573,1,20,1
123445206,1144985620,bn681,-,False,False,INFO,0.584461,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44148 ssh2,bn681,1,3816616,1,2,1
94091225,1143580152,bn683,-,False,False,INFO,0.445482,330,mptbase: ioc0: IOCStatus(0x0043): SCSI Device Not There,bn683,3,3811933,1,108,1
99154838,1143738470,bn683,-,False,False,INFO,0.469456,234,Adding 13309844k swap on /dev/sda2. Priority:-1 extents:1,bn683,3,3812461,1,448,1
41391418,1137003786,bn683,-,False,False,INFO,0.195971,164,step time server 10.100.12.250 offset 0.025542 sec,bn683,7,3790012,1,548,1
99153139,1143738463,bn683,-,False,False,INFO,0.469448,96,usbcore: registered new driver hub,bn683,7,3812461,1,448,1
101272606,1143768559,bn683,-,False,False,INFO,0.479483,30,"ACPI: PCI interrupt 0000:08:00.0[A] -> GSI 16 (level, low) -> IRQ 169",bn683,7,3812557,1,460,1
201817937,1151371219,bn688,-,False,False,INFO,0.955522,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn688,1,3837897,1,1126,1
123340679,1144972137,bn69,-,False,False,INFO,0.583966,345,"Device: /dev/sda, Temperature changed 2 Celsius to 27 Celsius since last report",bn69,8,3816573,1,16,1
123445222,1144985620,bn693,-,False,False,INFO,0.584461,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44145 ssh2,bn693,1,3816616,1,3,1
123448527,1144985950,bn694,-,False,False,INFO,0.584476,27,"synchronized to 10.100.10.250, stratum 3",bn694,1,3816617,1,10,1
189978835,1150155830,bn695,-,False,False,INFO,0.899469,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn695,1,3833842,1,882,1
190286616,1150168088,bn695,-,False,False,INFO,0.900926,30,"ACPI: PCI interrupt 0000:00:1d.7[D] -> GSI 23 (level, low) -> IRQ 193",bn695,3,3833892,1,1235,1
123445228,1144985620,bn696,-,False,False,INFO,0.584461,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44138 ssh2,bn696,1,3816617,1,13,1
123457897,1144987261,bn698,-,False,False,INFO,0.584521,18,session opened for user root by (uid=0),bn698,1,3816617,1,5,1
123457900,1144987261,bn699,-,False,False,INFO,0.584521,18,session opened for user root by (uid=0),bn699,1,3816616,1,8,1
123356382,1144973286,bn7,-,False,False,INFO,0.58404,13,Accepted publickey for root from ::ffff:10.100.15.128 port 42762 ssh2,bn7,8,3816573,1,15,1
123326794,1144969393,bn70,-,False,False,INFO,0.5839,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn70,8,3816573,1,16,1
123445234,1144985620,bn700,-,False,False,INFO,0.584461,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44133 ssh2,bn700,1,3816616,1,8,1
123444168,1144985550,bn701,-,False,False,INFO,0.584456,22,Got trap from peer on fd 13,bn701,1,3816618,1,17,1
123457905,1144987261,bn702,-,False,False,INFO,0.584521,23,(root) CMD (run-parts /etc/cron.hourly),bn702,1,3816616,1,13,1
123460027,1144987345,bn703,-,False,False,INFO,0.584531,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn703,1,3816617,1,5,1
53798193,1138082461,bn705,-,False,False,INFO,0.254712,14,session closed for user root,bn705,1,3793615,1,6,1
123450933,1144986390,bn706,-,False,False,INFO,0.584488,345,"Device: /dev/sda, Temperature changed -3 Celsius to 30 Celsius since last report",bn706,1,3816618,1,12,1
123468669,1144989139,bn71,-,False,False,INFO,0.584572,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn71,1,3816618,1,19,1
123356386,1144973286,bn71,-,False,False,INFO,0.58404,13,Accepted publickey for root from ::ffff:10.100.15.128 port 42681 ssh2,bn71,8,3816573,1,16,1
123457915,1144987261,bn710,-,False,False,INFO,0.584521,14,session closed for user root,bn710,1,3816618,1,6,1
77288508,1141080296,bn711,-,False,False,INFO,0.365928,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn711,1,3803600,1,194,1
151165854,1146686073,bn711,-,False,False,INFO,0.715706,477,Node 0 DMA per-cpu:,bn711,3,3822286,1,807,1
123448986,1144986036,bn712,-,False,False,INFO,0.584479,22,Got trap from peer on fd 13,bn712,1,3816618,1,9,1
123414641,1144981399,bn715,-,False,False,INFO,0.584316,39,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0,bn715,1,3816616,1,80,1
123440089,1144985070,bn719,-,False,False,INFO,0.584436,22,Got trap from peer on fd 13,bn719,1,3816617,1,12,1
77426904,1141087478,bn72,-,False,False,INFO,0.366583,12,THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state,bn72,1,3803623,1,209,1
123439912,1144985049,bn72,-,False,False,INFO,0.584436,27,"synchronized to 10.100.8.250, stratum 3",bn72,1,3816617,1,13,1
123356388,1144973286,bn72,-,False,False,INFO,0.58404,13,Accepted publickey for root from ::ffff:10.100.15.128 port 42687 ssh2,bn72,8,3816573,1,11,1
59244360,1139252109,bn72,-,False,False,INFO,0.280497,27,"synchronized to 10.100.10.250, stratum 3",bn72,9,3797508,1,4,1
123441121,1144985185,bn721,-,False,False,INFO,0.584441,27,"synchronized to 10.100.10.250, stratum 3",bn721,1,3816618,1,5,1
123452294,1144986644,bn725,-,False,False,INFO,0.584494,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn725,1,3816618,1,8,1
8498853,1132817649,bn725,-,False,False,INFO,0.040238,25,ext3_abort called.,bn725,2,3776058,1,5,1
123423348,1144982894,bn726,-,False,False,INFO,0.584357,39,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0,bn726,1,3816618,1,59,1
123433874,1144984177,bn731,-,False,False,INFO,0.584407,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn731,1,3816617,1,38,1
123436651,1144984623,bn733,-,False,False,INFO,0.58442,27,"synchronized to 10.100.12.250, stratum 3",bn733,1,3816616,1,6,1
123452500,1144986658,bn734,-,False,False,INFO,0.584495,22,Got trap from peer on fd 13,bn734,1,3816618,1,12,1
123450941,1144986391,bn737,-,False,False,INFO,0.584488,345,"Device: /dev/sda, Temperature changed -2 Celsius to 28 Celsius since last report",bn737,1,3816618,1,5,1
123428801,1144983661,bn739,-,False,False,INFO,0.584383,18,session opened for user root by (uid=0),bn739,1,3816616,1,6,1
123341839,1144972144,bn74,-,False,False,INFO,0.583971,40,last message repeated 2 times,bn74,8,3816573,1,10,1
123445304,1144985620,bn741,-,False,False,INFO,0.584461,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44096 ssh2,bn741,1,3816617,1,8,1
123450918,1144986388,bn744,-,False,False,INFO,0.584488,345,"Device: /dev/sda, Temperature changed -2 Celsius to 27 Celsius since last report",bn744,1,3816616,1,6,1
108894605,1144155661,bn745,-,False,False,INFO,0.51557,18,session opened for user root by (uid=0),bn745,1,3813843,1,2,1
123453995,1144986776,bn75,-,False,False,INFO,0.584502,22,Got trap from peer on fd 13,bn75,1,3816618,1,11,1
123342486,1144972150,bn75,-,False,False,INFO,0.583974,40,last message repeated 2 times,bn75,8,3816573,1,14,1
123448566,1144985957,bn754,-,False,False,INFO,0.584477,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn754,1,3816617,1,24,1
123443972,1144985522,bn756,-,False,False,INFO,0.584455,39,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0,bn756,1,3816618,1,18,1
123463307,1144987963,bn758,-,False,False,INFO,0.584546,27,"synchronized to 10.100.14.250, stratum 3",bn758,1,3816618,1,7,1
123342491,1144972150,bn76,-,False,False,INFO,0.583974,341,"Inappropriate ioctl for device (25) in open_demux, open_demux: connect 10.100.15.128:41802",bn76,8,3816573,1,17,1
88248090,1142408847,bn760,-,False,False,INFO,0.417817,71,mptbase: Initiating ioc0 recovery,bn760,7,3808029,1,10,1
123447612,1144985855,bn768,-,False,False,INFO,0.584472,27,"synchronized to 10.100.8.250, stratum 3",bn768,1,3816616,1,8,1
123457957,1144987261,bn77,-,False,False,INFO,0.584521,23,(root) CMD (run-parts /etc/cron.hourly),bn77,1,3816616,1,14,1
123332669,1144970573,bn77,-,False,False,INFO,0.583928,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn77,8,3816573,1,71,1
123464624,1144988238,bn770,-,False,False,INFO,0.584553,27,"synchronized to 10.100.12.250, stratum 3",bn770,1,3816618,1,9,1
123457968,1144987261,bn775,-,False,False,INFO,0.584521,18,session opened for user root by (uid=0),bn775,1,3816616,1,6,1
123457970,1144987261,bn779,-,False,False,INFO,0.584521,18,session opened for user root by (uid=0),bn779,1,3816617,1,4,1
123460368,1144987407,bn78,-,False,False,INFO,0.584532,22,Got trap from peer on fd 13,bn78,1,3816616,1,19,1
123443517,1144985463,bn782,-,False,False,INFO,0.584453,39,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0,bn782,1,3816616,1,23,1
123420532,1144982386,bn785,-,False,False,INFO,0.584344,27,"synchronized to 10.100.12.250, stratum 3",bn785,1,3816617,1,9,1
123454722,1144986907,bn786,-,False,False,INFO,0.584506,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn786,1,3816617,1,81,1
123445065,1144985619,bn787,-,False,False,INFO,0.58446,18,session opened for user root by (uid=0),bn787,1,3816618,1,6,1
123353894,1144973252,bn79,-,False,False,INFO,0.584028,18,session opened for user root by (uid=0),bn79,8,3816573,1,14,1
123430638,1144983662,bn792,-,False,False,INFO,0.584392,14,session closed for user root,bn792,1,3816617,1,7,1
123453600,1144986728,bn793,-,False,False,INFO,0.5845,21,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0,bn793,1,3816616,1,7,1
123430639,1144983662,bn795,-,False,False,INFO,0.584392,14,session closed for user root,bn795,1,3816617,1,12,1
123457980,1144987261,bn796,-,False,False,INFO,0.584521,23,(root) CMD (run-parts /etc/cron.hourly),bn796,1,3816616,1,13,1
123452269,1144986637,bn80,-,False,False,INFO,0.584494,27,"synchronized to 10.100.8.250, stratum 3",bn80,1,3816616,1,14,1
123364024,1144974370,bn80,-,False,False,INFO,0.584076,27,"synchronized to 10.100.10.250, stratum 3",bn80,8,3816573,1,13,1
123439446,1144984993,bn800,-,False,False,INFO,0.584433,27,"synchronized to 10.100.14.250, stratum 3",bn800,1,3816617,1,20,1
123445096,1144985619,bn805,-,False,False,INFO,0.58446,13,Accepted publickey for root from ::ffff:10.100.15.128 port 44031 ssh2,bn805,1,3816616,1,6,1
87699287,1142343040,bn807,-,False,False,INFO,0.415219,330,mptbase: ioc0: IOCStatus(0x0043): SCSI Device Not There,bn807,2,3807810,1,42,1
87702344,1142344074,bn807,-,False,False,INFO,0.415233,24,Remounting filesystem read-only,bn807,2,3807813,1,42,1
87735789,1142350140,bn807,-,False,False,INFO,0.415392,18,session opened for user root by (uid=0),bn807,2,3807828,1,10,1
88325852,1142427661,bn807,-,False,False,INFO,0.418185,14,session closed for user root,bn807,2,3808080,1,10,1
